"ENTITY","PATHWAY"
"mmu:18194","map00100"
"mmu:20652","map00100"
"mmu:20775","map00100"
"mmu:223920","map00100"
"mmu:235293","map00100"
"mmu:244209","map00100"
"mmu:66234","map00100"
"mmu:73166","map00100"
"mmu:74754","map00100"
"mmu:98386","map00100"
"mmu:101502","map00120"
"mmu:104086","map00120"
"mmu:12012","map00120"
"mmu:12642","map00120"
"mmu:13116","map00120"
"mmu:13122","map00120"
"mmu:13123","map00120"
"mmu:13124","map00120"
"mmu:15488","map00120"
"mmu:170789","map00120"
"mmu:17117","map00120"
"mmu:20280","map00120"
"mmu:208665","map00120"
"mmu:26459","map00120"
"mmu:56050","map00120"
"mmu:93732","map00120"
"mmu:12850","map00130"
"mmu:15445","map00130"
"mmu:18104","map00130"
"mmu:217707","map00130"
"mmu:230027","map00130"
"mmu:234724","map00130"
"mmu:27973","map00130"
"mmu:52064","map00130"
"mmu:56316","map00130"
"mmu:69568","map00130"
"mmu:71883","map00130"
"mmu:100041375","map00140"
"mmu:100043456","map00140"
"mmu:100559","map00140"
"mmu:100727","map00140"
"mmu:105349","map00140"
"mmu:107141","map00140"
"mmu:110115","map00140"
"mmu:112417","map00140"
"mmu:12846","map00140"
"mmu:13070","map00140"
"mmu:13072","map00140"
"mmu:13074","map00140"
"mmu:13075","map00140"
"mmu:13076","map00140"
"mmu:13077","map00140"
"mmu:13078","map00140"
"mmu:13079","map00140"
"mmu:13088","map00140"
"mmu:13089","map00140"
"mmu:13090","map00140"
"mmu:13094","map00140"
"mmu:13095","map00140"
"mmu:13096","map00140"
"mmu:13097","map00140"
"mmu:13098","map00140"
"mmu:13099","map00140"
"mmu:13101","map00140"
"mmu:13105","map00140"
"mmu:13106","map00140"
"mmu:13112","map00140"
"mmu:13113","map00140"
"mmu:13114","map00140"
"mmu:13122","map00140"
"mmu:13123","map00140"
"mmu:14979","map00140"
"mmu:15483","map00140"
"mmu:15484","map00140"
"mmu:15485","map00140"
"mmu:15486","map00140"
"mmu:15487","map00140"
"mmu:15490","map00140"
"mmu:15492","map00140"
"mmu:15493","map00140"
"mmu:15495","map00140"
"mmu:15496","map00140"
"mmu:15497","map00140"
"mmu:192970","map00140"
"mmu:20860","map00140"
"mmu:208665","map00140"
"mmu:20905","map00140"
"mmu:22236","map00140"
"mmu:22238","map00140"
"mmu:223706","map00140"
"mmu:226105","map00140"
"mmu:226143","map00140"
"mmu:231396","map00140"
"mmu:243085","map00140"
"mmu:243881","map00140"
"mmu:27400","map00140"
"mmu:337924","map00140"
"mmu:380997","map00140"
"mmu:394430","map00140"
"mmu:394432","map00140"
"mmu:394433","map00140"
"mmu:394434","map00140"
"mmu:394435","map00140"
"mmu:394436","map00140"
"mmu:404195","map00140"
"mmu:433247","map00140"
"mmu:53973","map00140"
"mmu:54200","map00140"
"mmu:545123","map00140"
"mmu:552899","map00140"
"mmu:56348","map00140"
"mmu:56388","map00140"
"mmu:56448","map00140"
"mmu:57357","map00140"
"mmu:69888","map00140"
"mmu:71754","map00140"
"mmu:71773","map00140"
"mmu:72082","map00140"
"mmu:72094","map00140"
"mmu:72303","map00140"
"mmu:76279","map00140"
"mmu:78925","map00140"
"mmu:791260","map00140"
"mmu:94215","map00140"
"mmu:94224","map00140"
"mmu:94284","map00140"
"mmu:100041273","map00190"
"mmu:100042503","map00190"
"mmu:104130","map00190"
"mmu:108664","map00190"
"mmu:110323","map00190"
"mmu:110935","map00190"
"mmu:114143","map00190"
"mmu:11944","map00190"
"mmu:11945","map00190"
"mmu:11946","map00190"
"mmu:11947","map00190"
"mmu:11949","map00190"
"mmu:11950","map00190"
"mmu:11951","map00190"
"mmu:11957","map00190"
"mmu:11958","map00190"
"mmu:11964","map00190"
"mmu:11966","map00190"
"mmu:11972","map00190"
"mmu:11973","map00190"
"mmu:11974","map00190"
"mmu:11975","map00190"
"mmu:11984","map00190"
"mmu:12856","map00190"
"mmu:12857","map00190"
"mmu:12858","map00190"
"mmu:12859","map00190"
"mmu:12861","map00190"
"mmu:12862","map00190"
"mmu:12864","map00190"
"mmu:12865","map00190"
"mmu:12866","map00190"
"mmu:12867","map00190"
"mmu:12868","map00190"
"mmu:12869","map00190"
"mmu:140494","map00190"
"mmu:17705","map00190"
"mmu:17706","map00190"
"mmu:17708","map00190"
"mmu:17709","map00190"
"mmu:17710","map00190"
"mmu:17711","map00190"
"mmu:17716","map00190"
"mmu:17717","map00190"
"mmu:17718","map00190"
"mmu:17719","map00190"
"mmu:17720","map00190"
"mmu:17721","map00190"
"mmu:17722","map00190"
"mmu:17991","map00190"
"mmu:17992","map00190"
"mmu:17993","map00190"
"mmu:17995","map00190"
"mmu:192113","map00190"
"mmu:20463","map00190"
"mmu:21871","map00190"
"mmu:22272","map00190"
"mmu:22273","map00190"
"mmu:225887","map00190"
"mmu:226139","map00190"
"mmu:226646","map00190"
"mmu:227197","map00190"
"mmu:228033","map00190"
"mmu:230075","map00190"
"mmu:242341","map00190"
"mmu:27060","map00190"
"mmu:27425","map00190"
"mmu:28080","map00190"
"mmu:333182","map00190"
"mmu:338375","map00190"
"mmu:407785","map00190"
"mmu:407790","map00190"
"mmu:54405","map00190"
"mmu:54411","map00190"
"mmu:57423","map00190"
"mmu:595136","map00190"
"mmu:66043","map00190"
"mmu:66046","map00190"
"mmu:66052","map00190"
"mmu:66091","map00190"
"mmu:66108","map00190"
"mmu:66142","map00190"
"mmu:66144","map00190"
"mmu:66152","map00190"
"mmu:66218","map00190"
"mmu:66237","map00190"
"mmu:66290","map00190"
"mmu:66335","map00190"
"mmu:66377","map00190"
"mmu:66414","map00190"
"mmu:66416","map00190"
"mmu:66445","map00190"
"mmu:66495","map00190"
"mmu:66576","map00190"
"mmu:66594","map00190"
"mmu:66694","map00190"
"mmu:66916","map00190"
"mmu:66925","map00190"
"mmu:66945","map00190"
"mmu:67003","map00190"
