"KEGG","OTHERID"
"mmu:18780","P31482"
"mmu:18780","V5TDK8"
"mmu:18781","P48076"
"mmu:18781","A2APR1"
"mmu:18782","Q9WVF6"
"mmu:18782","Q3TYT9"
"mmu:18783","P47713"
"mmu:18783","Q3UMQ1"
"mmu:18784","P97391"
"mmu:18784","Q6GTW1"
"mmu:18786","P27612"
"mmu:18787","G5E899"
"mmu:18788","P12388"
"mmu:18788","Q542A3"
"mmu:18789","Q61183"
"mmu:18789","Q3V141"
"mmu:18791","P11214"
"mmu:18792","P06869"
"mmu:18792","Q0VBA8"
"mmu:18793","P35456"
"mmu:18793","Q545X5"
"mmu:18795","Q9Z1B3"
"mmu:18795","Q3UPW0"
"mmu:18796","A3KGF7"
"mmu:18797","P51432"
"mmu:18799","Q8R3B1"
"mmu:18802","Q8K3R3"
"mmu:18803","Q62077"
"mmu:18805","Q6NVF2"
"mmu:18805","Q3UWT7"
"mmu:18806","P97813"
"mmu:18806","Q5SXG5"
"mmu:18806","Q3UNY4"
"mmu:18807","O35405"
"mmu:18810","Q9QXS1"
"mmu:18811","P04095"
"mmu:18811","A0A0M6L0W4"
"mmu:18812","P04768"
"mmu:18812","A0A0M5HDY5"
"mmu:18813","P50580"
"mmu:18813","Q3TGU7"
"mmu:18814","P04769"
"mmu:18814","Q9DAY8"
"mmu:18814","Q5SVM4"
"mmu:18815","P20918"
"mmu:18815","Q3V1T9"
"mmu:18816","Q61247"
"mmu:18816","Q5ND36"
"mmu:18817","Q07832"
"mmu:18817","Q3TPZ2"
"mmu:18821","P61014"
"mmu:18822","Q9R0E2"
"mmu:18823","P60202"
"mmu:18823","Q3UYM8"
"mmu:18824","Q9R1Q7"
"mmu:18824","Q0VEW4"
"mmu:18826","Q61233"
"mmu:18828","Q9DCW2"
"mmu:18829","P84444"
"mmu:18830","P55065"
"mmu:18830","Q3UE59"
"mmu:18830","Q3UFS5"
"mmu:18843","P97361"
"mmu:18844","P70206"
"mmu:18845","P70207"
"mmu:18846","P70208"
"mmu:18846","A0A158SIT4"
"mmu:18854","Q60953"
"mmu:18854","Q8BSJ6"
"mmu:18854","A0A068EW80"
"mmu:18857","P24526"
"mmu:18858","P16646"
"mmu:18858","Q5SXS3"
"mmu:18861","B9EJ22"
"mmu:18933","P63013"
"mmu:18935","O35690"
"mmu:18938","Q62084"
"mmu:18946","Q5BKQ4"
"mmu:18947","P17892"
"mmu:18948","P40935"
"mmu:18948","Q0VB50"
"mmu:18949","O35691"
"mmu:18949","Q3TUQ5"
"mmu:18950","P23492"
"mmu:18950","Q543K9"
"mmu:18951","Q9Z2Q6"
"mmu:18952","P28661"
"mmu:18968","P33609"
"mmu:18968","B9EHJ9"
"mmu:18969","P33611"
"mmu:18970","Q8K409"
"mmu:18971","P52431"
"mmu:18972","O35654"
"mmu:18973","Q9WVF7"
"mmu:18973","Q80XH7"
"mmu:18973","Q3UR94"
"mmu:18974","O54956"
"mmu:18976","P01193"
"mmu:18979","P52430"
"mmu:18983","Q60809"
"mmu:18983","Q543X5"
"mmu:18984","P37040"
"mmu:18985","Q64693"
"mmu:18985","Q542H4"
"mmu:18986","P25425"
"mmu:18987","Q00196"
"mmu:18988","Q3U5D1"
"mmu:18988","H3BJT4"
"mmu:18991","P21952"
"mmu:18991","Q3UTH6"
"mmu:18992","P31360"
"mmu:18993","P31361"
"mmu:18994","P62515"
"mmu:18994","A6H6L6"
"mmu:18996","P17208"
"mmu:18997","Q63934"
"mmu:18998","Q63955"
"mmu:18999","P20263"
"mmu:19009","Q5U4D4"
"mmu:19011","Q3V188"
"mmu:19012","Q61469"
"mmu:19013","P23204"
"mmu:19013","Q542P9"
"mmu:19014","Q925J9"
"mmu:19015","P35396"
"mmu:19015","Q546I3"
"mmu:19016","P37238"
"mmu:19016","Q6GU14"
"mmu:19016","M1VPI1"
"mmu:19017","O70343"
"mmu:19018","Q2M4I6"
"mmu:19023","O35385"
"mmu:19024","O35711"
"mmu:19024","G3X957"
"mmu:19025","P16675"
"mmu:19025","Q544R6"
"mmu:19025","Q9D2D1"
"mmu:19027","O09117"
"mmu:19035","P24369"
"mmu:19035","Q9DCY1"
"mmu:19038","P30412"
"mmu:19038","Q3UC73"
"mmu:19039","Q07797"
"mmu:19041","Q9R269"
"mmu:19041","G5E898"
"mmu:19041","Q3UQD7"
"mmu:19042","P49443"
"mmu:19042","Q9EQE3"
"mmu:19043","P36993"
"mmu:19044","P51175"
"mmu:19044","Q3UQA3"
"mmu:19045","P62137"
"mmu:19046","P62141"
"mmu:19047","P63087"
"mmu:19047","Q6ZWM8"
"mmu:19049","Q60829"
"mmu:19051","Q9Z2E4"
"mmu:19052","P63330"
"mmu:19053","P62715"
"mmu:19053","Q8BN07"
"mmu:19054","Q8K1A4"
"mmu:19054","Q3UPT6"
"mmu:19054","Q4VA48"
"mmu:19055","P63328"
"mmu:19055","B2RRX2"
"mmu:19056","P48453"
"mmu:19057","P48455"
"mmu:19057","Q80XK0"
"mmu:19058","Q63810"
"mmu:19059","Q63811"
"mmu:19059","Q497S1"
"mmu:19060","Q60676"
"mmu:19062","Q8C5L6"
"mmu:19062","Q5ND43"
"mmu:19063","O88531"
"mmu:19063","Q3U6W3"
"mmu:19063","Q3U6J9"
"mmu:19063","Q3TEL0"
"mmu:19064","P10601"
"mmu:19064","Q496X5"
"mmu:19065","Q61041"
"mmu:19069","Q8CEC0"
"mmu:19069","Q5QNU0"
"mmu:19069","Q8BQF0"
"mmu:19070","Q6PEB6"
"mmu:19072","Q9QUR6"
"mmu:19072","Q543B9"
"mmu:19073","P13609"
"mmu:19074","Q61878"
"mmu:19074","Q545D8"
"mmu:19075","P20664"
"mmu:19075","Q5FW94"
"mmu:19076","P33610"
"mmu:19079","Q9R078"
"mmu:19079","Q542K0"
"mmu:19082","O54950"
"mmu:19082","Q3TWR3"
"mmu:19084","Q9DBC7"
"mmu:19085","P12849"
"mmu:19085","Q3TY04"
"mmu:19087","Q8K1M3"
"mmu:19088","P31324"
"mmu:19089","O08795"
"mmu:19089","Q3U518"
"mmu:19090","P97313"
"mmu:19091","P0C605"
"mmu:19091","Q8BND1"
"mmu:19092","Q8CAH8"
"mmu:19092","Q8C4R2"
"mmu:19094","Q9WUI1"
"mmu:19099","Q9WVI9"
"mmu:19099","Q6GQW8"
"mmu:19106","Q03963"
"mmu:19108","Q922R0"
"mmu:19109","Q3TT66"
"mmu:19110","O35256"
"mmu:19110","A0A0M6L0M4"
"mmu:19111","O35257"
"mmu:19111","A0A0M6L0L9"
"mmu:19112","Q9DAY2"
"mmu:19112","A0A0M6L0X0"
"mmu:19113","O54830"
"mmu:19114","O54831"
"mmu:19114","A0A0M6L0L8"
"mmu:19116","Q08501"
"mmu:19116","Q8C5N1"
"mmu:19116","Q3TNP6"
"mmu:19118","P02319"
"mmu:19118","A3KMD0"
"mmu:19119","P07978"
"mmu:19119","Q545M0"
"mmu:19120","Q62100"
"mmu:19122","P04925"
"mmu:19122","Q4FJQ7"
"mmu:19123","P33587"
"mmu:19124","Q64695"
"mmu:19125","Q9WU79"
"mmu:19126","O54990"
"mmu:19126","A0A0G2JDH9"
"mmu:19127","P97458"
"mmu:19128","Q08761"
"mmu:19128","Q3TR66"
"mmu:19130","P48437"
"mmu:19131","D3Z1V5"
"mmu:19132","A0A2R8W6R6"
"mmu:19133","P15499"
"mmu:19133","Q3UWK3"
"mmu:19134","Q61136"
"mmu:19134","Q8C5G1"
"mmu:19139","Q9D7G0"
"mmu:19141","O89017"
"mmu:19141","A2RTI3"
"mmu:19141","Q3UE99"
"mmu:19142","O08762"
"mmu:19143","P56677"
"mmu:19143","Q543E3"
"mmu:19144","Q91Y82"
"mmu:19146","P97435"
"mmu:19146","Q8CC97"
"mmu:19152","Q61096"
"mmu:19152","A0A0R4IZY6"
"mmu:19153","O55103"
"mmu:19153","E9QQ57"
"mmu:19155","Q11011"
"mmu:19156","Q61207"
"mmu:19156","Q3UFE8"
"mmu:19157","Q9QX11"
"mmu:19157","Q570Y7"
"mmu:191578","Q2VPA6"
"mmu:19158","P63034"
"mmu:19159","O08967"
"mmu:19159","Q3TXK1"
"mmu:19165","Q61144"
"mmu:19165","Q3U4P5"
"mmu:19166","P49722"
"mmu:19167","O70435"
"mmu:19167","Q58EV4"
"mmu:19170","O09061"
"mmu:19170","Q6RI64"
"mmu:19171","O35955"
"mmu:19172","P99026"
"mmu:19173","O55234"
"mmu:19175","Q60692"
"mmu:19177","P70195"
"mmu:19179","P62192"
"mmu:19179","Q542I9"
"mmu:19181","P46471"
"mmu:19181","Q8BVQ9"
"mmu:19182","O88685"
"mmu:19182","Q3TKG4"
"mmu:19183","O35047"
"mmu:19183","C4PFH5"
"mmu:19184","P62196"
"mmu:19185","O35226"
"mmu:19186","P97371"
"mmu:19186","Q5HZK3"
"mmu:19188","P97372"
"mmu:19188","Q5SVP3"
"mmu:19192","P61290"
"mmu:19192","Q4FK54"
"mmu:19193","Q9D826"
"mmu:19193","Q3UEJ8"
"mmu:19194","P07743"
"mmu:19197","A1L3Q1"
"mmu:19200","P97814"
"mmu:19200","A0A0R4J0P5"
"mmu:19201","Q99M15"
"mmu:19202","O70238"
"mmu:19204","Q62035"
"mmu:19205","Q922I7"
"mmu:19206","Q61115"
"mmu:19206","Q3UUD4"
"mmu:19206","Q3TQB0"
"mmu:19206","Q5R252"
"mmu:19207","O35595"
"mmu:19208","P0C6B2"
"mmu:19208","A0A0R4J0F4"
"mmu:19210","Q99LH2"
"mmu:19211","O08586"
"mmu:19211","Q3UUT8"
"mmu:192113","Q9Z1W8"
"mmu:192119","F8VQ54"
"mmu:19212","Q60866"
"mmu:192120","Q80YW5"
"mmu:192120","B2RT02"
"mmu:19213","Q9QX98"
"mmu:19213","A2ATA7"
"mmu:192136","Q7TNE1"
"mmu:192136","Q3TV98"
"mmu:19214","P70263"
"mmu:192140","Q8R4P4"
"mmu:19215","O09114"
"mmu:192156","Q99JF5"
"mmu:192156","Q3UYC1"
"mmu:192157","Q8VHQ2"
"mmu:192159","Q99PV0"
"mmu:192159","Q3UNG1"
"mmu:19216","P35375"
"mmu:19216","B2RS62"
"mmu:192160","Q8K3W3"
"mmu:192161","Q91Y11"
"mmu:192163","Q91Y16"
"mmu:192164","Q91Y18"
"mmu:192166","Q99LB7"
"mmu:192166","Q3TWI2"
"mmu:192167","Q99K10"
"mmu:192169","Q99K23"
"mmu:19217","Q62053"
"mmu:19217","Q543A9"
"mmu:192170","Q91VC3"
"mmu:192173","Q3UGS4"
"mmu:192174","Q9CPR1"
"mmu:192185","P58058"
"mmu:192185","Q3UGI1"
"mmu:192187","G3X973"
"mmu:192188","Q8R4U0"
"mmu:192188","E5RKF9"
"mmu:19219","P32240"
"mmu:192190","Q80ZA4"
"mmu:192191","Q8VCS6"
"mmu:192192","Q6P7W2"
"mmu:192193","Q925U4"
"mmu:192194","Q9JK39"
"mmu:192195","Q99MY8"
"mmu:192196","Q7TNC4"
"mmu:192197","Q8CCN5"
"mmu:192198","Q99PH1"
"mmu:192199","Q9Z132"
"mmu:192199","B1ASC1"
"mmu:19220","P43117"
"mmu:19220","Q60I90"
"mmu:19220","Q8BNT7"
"mmu:192200","Q9JHY3"
"mmu:192200","Q3V469"
"mmu:192201","Q9JHY4"
"mmu:19221","Q9WV91"
"mmu:192212","Q3UUY6"
"mmu:192216","Q9JJG6"
"mmu:19222","P43252"
"mmu:19222","Q8CC99"
"mmu:19223","O35074"
"mmu:192231","Q8R409"
"mmu:192232","Q99KG7"
"mmu:192232","Q541V2"
"mmu:192236","O08983"
"mmu:192236","A0A0R4J062"
"mmu:19224","P22437"
"mmu:19224","Q543T1"
"mmu:19225","Q05769"
"mmu:19226","Q9Z0L6"
"mmu:19227","Q924X4"
"mmu:19227","Q540C1"
"mmu:19228","P41593"
"mmu:192285","Q6ZPK0"
"mmu:192285","D3Z764"
"mmu:192287","Q922G0"
"mmu:192289","Q91ZE0"
"mmu:19229","Q9QVP9"
"mmu:19229","Q3UDE9"
"mmu:19229","K7QD41"
"mmu:192292","Q99J45"
"mmu:19230","Q91YR1"
"mmu:19231","P26350"
"mmu:19231","Q0VGU2"
"mmu:19240","Q6ZWY8"
"mmu:19240","A6H6H4"
"mmu:19241","P20065"
"mmu:19241","Q6ZWX2"
"mmu:19242","P63089"
"mmu:19243","Q63739"
"mmu:19243","B9EKL6"
"mmu:19244","O70274"
"mmu:19245","Q9D658"
"mmu:19246","P35821"
"mmu:19246","Q3TZW9"
"mmu:19247","P35235"
"mmu:19248","P35831"
"mmu:19249","Q64512"
"mmu:19249","G5E8B1"
"mmu:19249","Q3TPD6"
"mmu:19249","Q8BV52"
"mmu:19249","Q3TTT8"
"mmu:19250","Q62130"
"mmu:19250","Q8CAV9"
"mmu:19250","Q3UW79"
"mmu:19252","P28563"
"mmu:19252","Q3U8K3"
"mmu:19253","Q61152"
"mmu:19255","Q06180"
"mmu:19256","O55082"
"mmu:19258","Q9WU22"
"mmu:19258","Q8BQQ4"
"mmu:19259","P54830"
"mmu:19259","Q80WU9"
"mmu:19260","P29352"
"mmu:19261","P97797"
"mmu:19262","P18052"
"mmu:19262","Q91V35"
"mmu:19262","Q3TRY9"
"mmu:19263","B2RU80"
"mmu:19264","P06800"
"mmu:19264","Q8C6Q7"
"mmu:19265","Q64697"
"mmu:19265","Q542J3"
"mmu:192650","Q91ZM8"
"mmu:192650","Q5NCJ7"
"mmu:192652","Q5ND34"
"mmu:192652","Q6P8W0"
"mmu:192653","Q8VBW8"
"mmu:192654","Q8VEB4"
"mmu:192656","P58801"
"mmu:192656","Q547H1"
"mmu:192657","Q3UKU1"
"mmu:192658","Q8VH31"
"mmu:19266","Q64487"
"mmu:19266","B9EJA3"
"mmu:192662","Q99PT1"
"mmu:192663","Q91WA9"
"mmu:19267","P49446"
"mmu:192678","Q99P51"
"mmu:19268","A2A8L5"
"mmu:19268","Q3V0J9"
"mmu:19270","Q05909"
"mmu:19270","F8VQD7"
"mmu:19271","Q64455"
"mmu:19271","E9Q4S7"
"mmu:19272","P35822"
"mmu:19273","B1AUH1"
"mmu:19273","Q3V360"
"mmu:19273","Q80ZN2"
"mmu:192734","Q7TPD7"
"mmu:19274","P28828"
"mmu:19274","Q68FM4"
"mmu:19276","P80560"
"mmu:19276","Q3UU93"
"mmu:19276","A3KN68"
"mmu:19277","E9Q612"
"mmu:192775","Q32ME0"
"mmu:192786","B2RUJ6"
"mmu:192786","Q5DTR1"
"mmu:192786","Q3TKC6"
"mmu:192786","Q8BLC8"
"mmu:19279","Q62132"
"mmu:19279","Q5U1U6"
"mmu:19279","Q8CEI8"
"mmu:19280","B0V2N1"
"mmu:19280","Q3TQ52"
"mmu:19281","Q99M80"
"mmu:19283","B9EKR1"
"mmu:19285","O54724"
"mmu:192852","A0A1B0GRI5"
"mmu:19286","Q9R1Z7"
"mmu:19288","P48759"
"mmu:19289","Q8BQC3"
"mmu:192897","A2A864"
"mmu:19290","P42669"
"mmu:19291","O35295"
"mmu:19293","P32848"
"mmu:19293","Q545M7"
"mmu:19294","P32507"
"mmu:19294","Q80XJ5"
"mmu:192950","Q5SWP3"
"mmu:192970","Q3U0B3"
"mmu:192976","Q7TSF4"
"mmu:19298","Q8VCI5"
"mmu:192986","Q5SSH8"
"mmu:19299","P55096"
"mmu:19300","O89016"
"mmu:193003","Q8BFY0"
"mmu:19301","P42925"
"mmu:19301","Q5D073"
"mmu:19302","P55098"
"mmu:19302","Q91YZ5"
"mmu:19303","Q8VI36"
"mmu:19303","F8VQ28"
"mmu:193034","Q704Y3"
"mmu:193034","Q3V318"
"mmu:193043","Q8BLB0"
"mmu:19305","O09012"
"mmu:193053","Q7TRX8"
"mmu:19309","Q9WUB3"
"mmu:193116","Q8BHJ9"
"mmu:19317","Q9QYS9"
"mmu:19324","P62821"
"mmu:19324","Q0PD67"
"mmu:19325","P61027"
"mmu:19325","Q4FJL0"
"mmu:19326","P46638"
"mmu:19326","Q78ZJ8"
"mmu:19328","P35283"
"mmu:19329","P35292"
"mmu:19329","Q0PD39"
"mmu:19330","P35293"
"mmu:19330","Q0PD38"
"mmu:19331","P35294"
"mmu:19332","P35295"
"mmu:19332","Q3TPA7"
"mmu:193322","E9Q5G7"
"mmu:19334","P35285"
"mmu:19334","Q0PD34"
"mmu:19335","Q9D4I9"
"mmu:19336","P35290"
"mmu:19336","Q0PD31"
"mmu:19337","P97950"
"mmu:19337","Q3SXA7"
"mmu:19338","O35963"
"mmu:19338","Q0PD21"
"mmu:193385","Q80U16"
"mmu:19339","P63011"
"mmu:19339","Q0PD63"
"mmu:19340","P35276"
"mmu:19340","Q543Q4"
"mmu:19341","P56371"
"mmu:19341","Q3ULK1"
"mmu:19342","Q91ZR1"
"mmu:19342","Q4V9W8"
"mmu:19344","P61021"
"mmu:19344","B2RPS1"
"mmu:19345","P35278"
"mmu:19345","Q3TJ39"
"mmu:193452","Q7TSH9"
"mmu:193452","Q5SZM8"
"mmu:19346","P35279"
"mmu:19346","Q3U4W5"
"mmu:19347","Q6PAL8"
"mmu:19348","P97329"
"mmu:19349","P51150"
"mmu:19349","Q4FJQ0"
"mmu:19352","P53612"
"mmu:19352","Q3TVF4"
"mmu:19353","P63001"
"mmu:19353","K7Q7T7"
"mmu:19354","Q05144"
"mmu:19355","Q9QWZ1"
"mmu:19356","Q6NXW6"
"mmu:19356","Q3UYY2"
"mmu:19357","Q61550"
"mmu:19357","Q3TG35"
"mmu:19358","P54726"
"mmu:19358","Q3TN85"
"mmu:19358","Q8CAP3"
"mmu:19359","P54728"
"mmu:19359","Q3UQN3"
"mmu:19360","Q5SV02"
"mmu:19361","Q08297"
"mmu:19362","Q8C551"
"mmu:19362","A0A0R4J1G4"
"mmu:19363","O35719"
"mmu:19364","O55230"
"mmu:19364","Q3UGT8"
"mmu:19365","P43352"
"mmu:19366","P70270"
"mmu:19367","Q9Z0F6"
"mmu:193670","Q91YT2"
"mmu:19368","O08602"
"mmu:19369","O08603"
"mmu:19370","O08604"
"mmu:19373","P15919"
"mmu:19373","Q3TR87"
"mmu:193736","Q9Z150"
"mmu:19374","P21784"
"mmu:19374","Q542D1"
"mmu:193740","Q61696"
"mmu:193740","Q3TU85"
"mmu:193742","Q9Z1Q2"
"mmu:19376","Q64008"
"mmu:19376","Q0PD20"
"mmu:19377","Q61818"
"mmu:19377","Q5QGZ6"
"mmu:19378","Q62148"
"mmu:193796","Q91VY5"
"mmu:193813","Q8K5B2"
"mmu:193813","D0EW11"
"mmu:19383","Q64012"
"mmu:193838","Q56A04"
"mmu:19384","P62827"
"mmu:19385","P34022"
"mmu:19386","Q9ERU9"
"mmu:19387","P46061"
"mmu:19395","Q9QUG9"
"mmu:19400","P12672"
"mmu:19401","P11416"
"mmu:19401","Q3U3R3"
"mmu:19411","P18911"
"mmu:194126","Q3V1L6"
"mmu:19414","Q60790"
"mmu:19415","Q9Z268"
"mmu:19416","O35626"
"mmu:19416","Q5SWR8"
"mmu:19417","P27671"
"mmu:19417","B2RS27"
"mmu:19418","P70392"
"mmu:19419","Q9Z1S3"
"mmu:194219","Q8BHW9"
"mmu:194225","Q4VAD2"
"mmu:194227","Q5XG66"
"mmu:194227","Q3UX09"
"mmu:194227","A2A8N2"
"mmu:194231","A2A9K7"
"mmu:194237","Q6PFX8"
"mmu:194268","Q499E6"
"mmu:19428","Q61820"
"mmu:19428","A6H622"
"mmu:194309","Q810I0"
"mmu:19434","O35602"
"mmu:194352","P69744"
"mmu:194357","Q7TT41"
"mmu:194401","Q8CJ19"
"mmu:194401","Q5CZW8"
"mmu:194433","K7N662"
"mmu:194588","Q4KL20"
"mmu:194590","Q80XA6"
"mmu:194590","A2AFI8"
"mmu:194590","B9EI38"
"mmu:194590","Q3UHE9"
"mmu:194597","Q3UQ41"
"mmu:194604","D3Z660"
"mmu:194655","Q8K1S5"
"mmu:194735","Q3V0X0"
"mmu:194738","Q810N8"
"mmu:194744","A2A3V2"
"mmu:194854","Q3UKW5"
"mmu:194856","Q504P9"
"mmu:194908","Q5SWZ9"
"mmu:194952","Q8BFT6"
"mmu:194974","Q5SS91"
"mmu:194974","E9LV81"
"mmu:195018","Q5SSH7"
"mmu:195040","Q5SYH2"
"mmu:195040","B2RV69"
"mmu:195046","Q2LKU9"
"mmu:195208","Q5DU00"
"mmu:195208","R4GML1"
"mmu:195236","Q5SW25"
"mmu:195333","Q05A98"
"mmu:195333","A2RTU1"
"mmu:195359","Q3UWA4"
"mmu:195434","Q6EJB6"
"mmu:195434","E9Q9S3"
"mmu:195522","Q3TDE8"
"mmu:195522","A2A7P4"
"mmu:195531","Q6PDN1"
"mmu:195555","E9Q2S4"
"mmu:195564","A7TZF0"
"mmu:195646","Q673U1"
"mmu:195727","B9EJX2"
"mmu:195733","Q921D9"
"mmu:19645","P13405"
"mmu:19646","Q60972"
"mmu:19647","P97868"
"mmu:19649","D3Z4M6"
"mmu:19650","Q64701"
"mmu:19650","Q3UI58"
"mmu:19650","Q6PAR4"
"mmu:19651","Q64700"
"mmu:19652","O89086"
"mmu:19652","Q545K5"
"mmu:19653","Q8C7Q4"
"mmu:19653","B7ZN14"
"mmu:19654","Q3ULB0"
"mmu:19654","S4R1W5"
"mmu:19655","Q9WV02"
"mmu:19656","Q91VM5"
"mmu:19657","O35698"
"mmu:19659","Q00915"
"mmu:19659","Q58EU7"
"mmu:19660","Q08652"
"mmu:19660","Q059R7"
"mmu:19661","P49194"
"mmu:19661","A0A0R4J0H3"
"mmu:19662","Q00724"
"mmu:19663","Q9WVB0"
"mmu:19664","P31266"
"mmu:19668","O08674"
"mmu:19668","Q3V2I2"
"mmu:19671","P57791"
"mmu:19672","Q05186"
"mmu:19674","P34057"
"mmu:19674","Q2TB46"
"mmu:19679","Q6ZPQ6"
"mmu:19679","Q6NS55"
"mmu:19682","O55240"
"mmu:19683","O54909"
"mmu:19684","P26043"
"mmu:19687","P35601"
"mmu:19687","G3X8Z6"
"mmu:19691","Q9Z129"
"mmu:19692","P43137"
"mmu:19692","Q3TV26"
"mmu:19693","Q08731"
"mmu:19693","Q545J0"
"mmu:19694","O09037"
"mmu:19694","Q794C6"
"mmu:19695","O09049"
"mmu:19695","Q545I1"
"mmu:19696","A4QPD3"
"mmu:19697","Q04207"
"mmu:19697","Q548Y4"
"mmu:19698","Q04863"
"mmu:19699","Q60841"
"mmu:19700","O35929"
"mmu:19701","P06281"
"mmu:19702","P00796"
"mmu:19703","P82343"
"mmu:19704","Q9EPU0"
"mmu:19707","O54916"
"mmu:19708","Q61103"
"mmu:19711","P47939"
"mmu:19711","Q8BT93"
"mmu:19712","Q8VIG1"
"mmu:19713","P35546"
"mmu:19714","Q61493"
"mmu:19716","Q9R224"
"mmu:19718","Q9WUK4"
"mmu:19718","Q4KL82"
"mmu:19719","O09009"
"mmu:19720","Q62158"
"mmu:19724","P48377"
"mmu:19725","P48379"
"mmu:19726","P48381"
"mmu:19727","Q9Z205"
"mmu:19727","Q53X17"
"mmu:19727","Q543F0"
"mmu:19729","Q9CXK4"
"mmu:19730","Q03385"
"mmu:19730","Q6ZPU1"
"mmu:19731","Q60695"
"mmu:19732","Q61193"
"mmu:19733","Q64374"
"mmu:19734","P97428"
"mmu:19734","Q542U0"
"mmu:19735","O08849"
"mmu:19736","O08899"
"mmu:19736","Q5D078"
"mmu:19737","O08850"
"mmu:19739","O54828"
"mmu:19743","Q9QUT0"
"mmu:19744","Q921J2"
"mmu:19744","Q540E6"
"mmu:19746","Q8CF94"
"mmu:19746","A0A0R4J0A2"
"mmu:19752","Q8C6G3"
"mmu:19762","P70425"
"mmu:19763","O35730"
"mmu:19765","Q62172"
"mmu:19766","Q60855"
"mmu:19769","P70426"
"mmu:19771","Q9Z275"
"mmu:19771","Q544Y3"
"mmu:19773","A2RTV8"
"mmu:19775","Q9Z0U0"
"mmu:19777","Q3TLD5"
"mmu:19820","Q9WTV7"
"mmu:19821","Q9CQJ4"
"mmu:19822","Q9QZS2"
"mmu:19823","Q9WTZ1"
"mmu:19824","Q9WUH5"
"mmu:19826","Q99M28"
"mmu:19876","O89026"
"mmu:19876","G5E843"
"mmu:19876","Q3UQ03"
"mmu:19876","Q3UXH3"
"mmu:19877","P70335"
"mmu:19877","Q3UE22"
"mmu:19878","P70336"
"mmu:19878","F8VPK5"
"mmu:19878","Q3TR46"
"mmu:19879","O88909"
"mmu:19881","P32958"
"mmu:19881","Q3UZZ7"
"mmu:19882","Q62190"
"mmu:19883","P51448"
"mmu:19883","Q8C3F5"
"mmu:19885","P51450"
"mmu:19885","A0A0R4J096"
"mmu:19886","Q78DX7"
"mmu:19888","P56716"
"mmu:19888","Q4VA02"
"mmu:19888","Q8BXN6"
"mmu:19889","Q9EPK2"
"mmu:19891","Q3TE40"
"mmu:19892","Q91ZQ5"
"mmu:19893","Q9R0X5"
"mmu:19893","A2ADP2"
"mmu:19894","P47708"
"mmu:19895","P47968"
"mmu:19899","P35980"
"mmu:19899","Q58EW0"
"mmu:19899","Q642K1"
"mmu:19921","P84099"
"mmu:19921","Q5I0T8"
"mmu:19933","Q9CQM8"
"mmu:19934","P67984"
"mmu:19934","Q4VAG4"
"mmu:19935","O35972"
"mmu:19941","P61255"
"mmu:19941","Q4FZH2"
"mmu:19942","P61358"
"mmu:19942","Q5BLJ9"
"mmu:19943","P41105"
"mmu:19943","Q5M9J8"
"mmu:19944","P47915"
"mmu:19944","Q5M8M8"
"mmu:19946","P62889"
"mmu:19946","Q58DZ3"
"mmu:19946","Q497D7"
"mmu:19946","Q5PR15"
"mmu:19951","P62911"
"mmu:19981","P61514"
"mmu:19981","Q4VAF2"
"mmu:19982","P83882"
"mmu:19982","Q5M9P1"
"mmu:19988","P47911"
"mmu:19988","Q3UCH0"
"mmu:19989","P14148"
"mmu:19989","Q5M9N8"
"mmu:20005","P51410"
"mmu:20005","Q5EBQ6"
"mmu:20014","Q9DBG6"
"mmu:20016","P52432"
"mmu:20017","P70700"
"mmu:20018","P97304"
"mmu:20018","Q545W2"
"mmu:20019","O35134"
"mmu:20019","Q3TU49"
"mmu:20019","Q3UHI3"
"mmu:20020","P08775"
"mmu:20021","P97760"
"mmu:20022","Q6PI63"
"mmu:20022","Q3TYI2"
"mmu:20024","P11031"
"mmu:20028","Q9QW08"
"mmu:20042","Q6ZWZ6"
"mmu:20044","P62264"
"mmu:20054","P62843"
"mmu:20055","P14131"
"mmu:20055","A4FUS1"
"mmu:20055","Q5CZY9"
"mmu:20068","P63276"
"mmu:20068","Q5M9L7"
"mmu:20084","P62270"
"mmu:20084","Q561N5"
"mmu:20085","Q9CZX8"
"mmu:20088","P62849"
"mmu:20088","Q5M9M7"
"mmu:20090","P62274"
"mmu:20091","P97351"
"mmu:20091","Q564F3"
"mmu:20102","P62702"
"mmu:20102","Q545X8"
"mmu:20103","P97461"
"mmu:20103","Q91V55"
"mmu:20104","P62754"
"mmu:20104","Q5BLK1"
"mmu:20111","P18653"
"mmu:20111","Q810V8"
"mmu:20112","Q9WUT3"
"mmu:20112","Q7TPD5"
"mmu:20115","P62082"
"mmu:20115","Q4FZE6"
"mmu:20116","P62242"
"mmu:20116","Q497E9"
"mmu:20128","P15533"
"mmu:20129","P97347"
"mmu:20130","P10833"
"mmu:20130","Q3U1N3"
"mmu:20132","O35214"
"mmu:20132","Q80XL3"
"mmu:20132","Q9D1T9"
"mmu:20132","Q543W9"
"mmu:20133","P07742"
"mmu:20135","P11157"
"mmu:20147","Q9Z1L4"
"mmu:20148","O88876"
"mmu:20163","Q9D031"
"mmu:20166","Q8C6B2"
"mmu:20167","O70622"
"mmu:20167","Q6IM75"
"mmu:20168","Q9ES97"
"mmu:20170","Q8BLY7"
"mmu:20174","Q9WTM5"
"mmu:20174","Q3TXT7"
