"KEGG","OTHERID"
"mmu:115488623","XP_030105230"
"mmu:115488624","XP_030105234"
"mmu:115488633","XP_030105237"
"mmu:115488637","XP_030105239"
"mmu:115488640","XP_030105240"
"mmu:115488655","XP_030105241"
"mmu:115488661","XP_030105244"
"mmu:115488662","XP_030105245"
"mmu:115488664","XP_030105246"
"mmu:115488665","XP_030105247"
"mmu:115488671","XP_030105248"
"mmu:115488674","XP_030105249"
"mmu:115488764","XP_030106027"
"mmu:115488765","XP_030106029"
"mmu:115488784","XP_030106032"
"mmu:115488787","XP_030106033"
"mmu:115488789","XP_030106042"
"mmu:115488807","XP_030106053"
"mmu:115488928","XP_030106524"
"mmu:115488940","XP_030106526"
"mmu:115488942","XP_030106529"
"mmu:115488943","XP_030106530"
"mmu:115489035","XP_030107011"
"mmu:115489041","XP_030107012"
"mmu:115489044","XP_030107013"
"mmu:115489096","XP_030107392"
"mmu:115489097","XP_030107393"
"mmu:115489100","XP_030107394"
"mmu:115489115","XP_030107396"
"mmu:115489118","XP_030107397"
"mmu:115489121","XP_030107401"
"mmu:115489122","XP_030107402"
"mmu:115489125","XP_030107404"
"mmu:115489126","XP_030107405"
"mmu:115489127","XP_030107406"
"mmu:115489129","XP_030107407"
"mmu:115489132","XP_030107408"
"mmu:115489139","XP_030107410"
"mmu:115489141","XP_030107411"
"mmu:115489144","XP_030107413"
"mmu:115489151","XP_030107414"
"mmu:115489155","XP_030107415"
"mmu:115489283","NP_001360834"
"mmu:115489284","NP_001360835"
"mmu:115489285","NP_001360836"
"mmu:115489286","NP_001360837"
"mmu:115489287","NP_001360839"
"mmu:115489288","NP_001360840"
"mmu:115489290","NP_001360843"
"mmu:115489291","NP_001360845"
"mmu:115489292","NP_001360851"
"mmu:115489293","NP_001360853"
"mmu:115489294","NP_001360854"
"mmu:115489295","NP_001360855"
"mmu:115489296","NP_001360856"
"mmu:115489297","NP_001360857"
"mmu:115489301","NP_001360862"
"mmu:115489302","NP_001360864"
"mmu:115489303","NP_001360865"
"mmu:115489304","XP_030107481"
"mmu:115489311","XP_030107493"
"mmu:115489314","XP_030107505"
"mmu:115489330","XP_030107530"
"mmu:115489363","XP_030107550"
"mmu:115489364","XP_030107566"
"mmu:115489365","XP_030107582"
"mmu:115489383","XP_030107598"
"mmu:115489384","XP_030107608"
"mmu:115489386","XP_030107620"
"mmu:115489394","XP_030107637"
"mmu:115489401","XP_030107643"
"mmu:115489402","XP_030107645"
"mmu:115489409","XP_030107647"
"mmu:115489410","XP_030107648"
"mmu:115489413","XP_030107649"
"mmu:115489417","XP_030107656"
"mmu:115489419","XP_030107658"
"mmu:115489434","XP_030108141"
"mmu:115489454","XP_030108145"
"mmu:115489464","XP_030108148"
"mmu:115489469","XP_030108154"
"mmu:115489489","XP_030108156"
"mmu:115489528","XP_030108165"
"mmu:115489542","XP_030108172"
"mmu:115489562","XP_030108184"
"mmu:115489673","XP_030108817"
"mmu:115489690","XP_030108824"
"mmu:115489698","XP_030108827"
"mmu:115489720","XP_030108829"
"mmu:115489733","XP_030108830"
"mmu:115489737","XP_030108831"
"mmu:115489748","XP_030108839"
"mmu:115489888","XP_030109804"
"mmu:115489902","XP_030109807"
"mmu:115489931","XP_030109822"
"mmu:115489935","XP_030109825"
"mmu:115489946","NP_001359157"
"mmu:115489950","XP_030109839"
"mmu:115489962","XP_030109845"
"mmu:115489966","XP_030109847"
"mmu:115489970","XP_030109849"
"mmu:115489972","XP_030109854"
"mmu:115489986","XP_030109860"
"mmu:11549","NP_001258689"
"mmu:115490111","XP_030110814"
"mmu:115490127","XP_030110818"
"mmu:115490129","XP_030110819"
"mmu:115490131","NP_001361672"
"mmu:115490135","XP_030110825"
"mmu:115490140","XP_030110826"
"mmu:115490151","XP_030110831"
"mmu:115490152","XP_030110833"
"mmu:115490159","XP_030110839"
"mmu:115490161","XP_030110844"
"mmu:115490169","XP_030110845"
"mmu:115490174","XP_030110848"
"mmu:115490184","XP_030110853"
"mmu:115490188","XP_030110858"
"mmu:115490195","XP_030110864"
"mmu:115490197","XP_030110868"
"mmu:115490200","XP_030110879"
"mmu:115490334","XP_030111549"
"mmu:115490335","XP_030111550"
"mmu:115490339","XP_030111552"
"mmu:115490345","XP_030111554"
"mmu:115490369","XP_030111562"
"mmu:115490385","XP_030111569"
"mmu:115490387","XP_030111570"
"mmu:11550","NP_038488"
"mmu:11551","NP_031443"
"mmu:11552","NP_033763"
"mmu:11553","NP_031444"
"mmu:11554","NP_031445"
"mmu:11555","NP_031446"
"mmu:11556","NP_038490"
"mmu:11564","NP_033764"
"mmu:11565","NP_031447"
"mmu:11566","NP_031448"
"mmu:11567","NP_033765"
"mmu:11568","NP_033766"
"mmu:11569","NP_033767"
"mmu:11571","NP_033768"
"mmu:11572","NP_033769"
"mmu:11576","NP_031449"
"mmu:11593","NP_001005847"
"mmu:11595","NP_031450"
"mmu:11596","NP_031451"
"mmu:11600","NP_033770"
"mmu:11601","NP_031452"
"mmu:11602","NP_033771"
"mmu:11603","NP_001355955"
"mmu:11604","NP_001258735"
"mmu:11605","NP_038491"
"mmu:11606","NP_031454"
"mmu:11607","NP_796296"
"mmu:11608","NP_780295"
"mmu:11609","NP_031455"
"mmu:11610","NP_033772"
"mmu:11611","NP_057911"
"mmu:11614","NP_031456"
"mmu:11615","NP_001291457"
"mmu:11622","NP_038492"
"mmu:11624","NP_033774"
"mmu:11625","NP_038493"
"mmu:11628","NP_033775"
"mmu:11629","NP_062340"
"mmu:11630","NP_001355234"
"mmu:11632","NP_001263213"
"mmu:11634","NP_033776"
"mmu:11636","NP_001185719"
"mmu:11637","NP_001029138"
"mmu:11639","NP_001171073"
"mmu:11640","NP_001036006"
"mmu:11641","NP_001030609"
"mmu:11642","NP_033780"
"mmu:11643","NP_033781"
"mmu:11647","NP_001274101"
"mmu:11648","NP_031458"
"mmu:11650","NP_031459"
"mmu:11651","NP_001318036"
"mmu:11652","NP_001103678"
"mmu:11655","NP_001278764"
"mmu:11656","NP_033783"
"mmu:11657","NP_033784"
"mmu:11658","NP_033785"
"mmu:11666","NP_031461"
"mmu:11668","NP_038495"
"mmu:11669","NP_033786"
"mmu:11670","NP_001106196"
"mmu:116701","NP_473412"
"mmu:11671","NP_031463"
"mmu:116731","NP_473413"
"mmu:116732","NP_473414"
"mmu:116733","NP_569053"
"mmu:11674","NP_001170779"
"mmu:116746","NP_473415"
"mmu:116748","NP_001156738"
"mmu:11676","NP_001290352"
"mmu:11677","NP_033788"
"mmu:116810","NP_683737"
"mmu:11682","NP_031465"
"mmu:116837","NP_444500"
"mmu:116838","NP_444501"
"mmu:11684","NP_031466"
"mmu:116847","NP_473418"
"mmu:116848","NP_473419"
"mmu:116849","NP_473420"
"mmu:11685","NP_663717"
"mmu:116852","NP_001298061"
"mmu:11686","NP_033789"
"mmu:11687","NP_033790"
"mmu:116870","NP_001333625"
"mmu:116871","NP_473423"
"mmu:116872","NP_081824"
"mmu:116873","NP_001074572"
"mmu:11688","NP_033791"
"mmu:11689","NP_033792"
"mmu:116891","NP_291040"
"mmu:11690","NP_033793"
"mmu:116903","NP_473425"
"mmu:116904","NP_473426"
"mmu:116905","NP_652762"
"mmu:116913","NP_080705"
"mmu:116914","NP_473428"
"mmu:11692","NP_075527"
"mmu:116939","NP_473429"
"mmu:11694","NP_031467"
"mmu:116940","NP_473430"
"mmu:11695","NP_031468"
"mmu:116972","NP_082049"
"mmu:11698","NP_033794"
"mmu:11699","NP_031469"
"mmu:117004","NP_473431"
"mmu:117005","NP_473432"
"mmu:11702","NP_033795"
"mmu:11704","NP_001075447"
"mmu:11705","NP_031471"
"mmu:117066","NP_081182"
"mmu:117109","NP_080674"
"mmu:117146","NP_473434"
"mmu:117147","NP_473435"
"mmu:117148","NP_473436"
"mmu:117149","NP_473437"
"mmu:117150","NP_473438"
"mmu:117158","NP_001276573"
"mmu:117160","NP_444503"
"mmu:117167","NP_473439"
"mmu:11717","NP_001263230"
"mmu:117171","NP_001334469"
"mmu:117172","NP_473441"
"mmu:117197","NP_598485"
"mmu:117198","NP_473443"
"mmu:11720","NP_598414"
"mmu:11722","NP_001103975"
"mmu:117229","NP_473444"
"mmu:11727","NP_001155203"
"mmu:11730","NP_001116866"
"mmu:11731","NP_031475"
"mmu:11732","NP_065065"
"mmu:11733","NP_001264210"
"mmu:11735","NP_666117"
"mmu:11736","NP_033801"
"mmu:11737","NP_033802"
"mmu:11739","NP_031476"
"mmu:11740","NP_031477"
"mmu:11744","NP_038497"
"mmu:11745","NP_038498"
"mmu:11746","NP_001318049"
"mmu:11747","NP_033803"
"mmu:11749","NP_038500"
"mmu:11750","NP_001104264"
"mmu:11752","NP_038501"
"mmu:11754","NP_033805"
"mmu:11757","NP_031478"
"mmu:11758","NP_031479"
"mmu:117586","NP_001074536"
"mmu:117589","NP_536691"
"mmu:117590","NP_536692"
"mmu:117591","NP_001095884"
"mmu:117592","NP_536693"
"mmu:117599","NP_536694"
"mmu:117600","NP_001229340"
"mmu:117606","NP_766094"
"mmu:11761","NP_033806"
"mmu:11764","NP_031480"
"mmu:11765","NP_001288140"
"mmu:11766","NP_031481"
"mmu:11767","NP_031482"
"mmu:11768","NP_033808"
"mmu:11769","NP_031483"
"mmu:11770","NP_077717"
"mmu:11771","NP_031484"
"mmu:11772","NP_031485"
"mmu:11773","NP_033809"
"mmu:11774","NP_033810"
"mmu:11775","NP_067467"
"mmu:11776","NP_031486"
"mmu:11777","NP_033811"
"mmu:11778","NP_033812"
"mmu:11781","NP_067367"
"mmu:11782","NP_068356"
"mmu:11783","NP_001036023"
"mmu:11784","NP_001278095"
"mmu:11785","NP_001240814"
"mmu:11787","NP_033816"
"mmu:11789","NP_001347908"
"mmu:11790","NP_001078839"
"mmu:11792","NP_033817"
"mmu:11793","NP_444299"
"mmu:11796","NP_031490"
"mmu:11797","NP_001278432"
"mmu:11798","NP_001288568"
"mmu:11799","NP_033819"
"mmu:11800","NP_031492"
"mmu:11801","NP_033820"
"mmu:11803","NP_031493"
"mmu:11804","NP_001095926"
"mmu:11806","NP_033822"
"mmu:11807","NP_001292478"
"mmu:11808","NP_031494"
"mmu:11810","NP_001127863"
"mmu:11811","NP_033824"
"mmu:11812","NP_001103479"
"mmu:11813","NP_001264873"
"mmu:11814","NP_001276685"
"mmu:11815","NP_001288282"
"mmu:11816","NP_001292748"
"mmu:11818","NP_038503"
"mmu:11819","NP_033827"
"mmu:11820","NP_001185752"
"mmu:11821","NP_033828"
"mmu:11826","NP_031498"
"mmu:11827","NP_033829"
"mmu:11828","NP_057898"
"mmu:11829","NP_033830"
"mmu:11830","NP_033831"
"mmu:11831","NP_780296"
"mmu:11832","NP_031499"
"mmu:11833","NP_031500"
"mmu:11834","NP_033832"
"mmu:11835","NP_038504"
"mmu:11836","NP_033833"
"mmu:11837","NP_031501"
"mmu:11838","NP_001263613"
"mmu:11839","NP_033834"
"mmu:11840","NP_001123880"
"mmu:11841","NP_001291503"
"mmu:11842","NP_031504"
"mmu:11843","NP_031505"
"mmu:11844","NP_031506"
"mmu:118445","NP_510962"
"mmu:118446","NP_536698"
"mmu:118449","NP_536699"
"mmu:11845","NP_031507"
"mmu:118451","NP_536700"
"mmu:118452","NP_542371"
"mmu:118453","NP_001307229"
"mmu:118454","NP_536702"
"mmu:11846","NP_031508"
"mmu:11847","NP_033835"
"mmu:11848","NP_001300890"
"mmu:11852","NP_031509"
"mmu:11853","NP_001278788"
"mmu:11854","NP_031511"
"mmu:11855","NP_033836"
"mmu:11856","NP_033837"
"mmu:11857","NP_001288230"
"mmu:11858","NP_033838"
"mmu:11859","NP_032913"
"mmu:11861","NP_001034604"
"mmu:11863","NP_001032826"
"mmu:11864","NP_031514"
"mmu:11865","NP_031515"
"mmu:11867","NP_075631"
"mmu:11870","NP_033840"
"mmu:11871","NP_031516"
"mmu:11872","NP_064299"
"mmu:11875","NP_001278283"
"mmu:11876","NP_001271120"
"mmu:11877","NP_001258957"
"mmu:11878","NP_001292869"
"mmu:11881","NP_033842"
"mmu:11883","NP_033843"
"mmu:11886","NP_062708"
"mmu:11889","NP_001278060"
"mmu:11890","NP_001300854"
"mmu:11891","NP_001288159"
"mmu:11898","NP_031520"
"mmu:11899","NP_001192133"
"mmu:11905","NP_543120"
"mmu:11906","NP_031522"
"mmu:11907","NP_038827"
"mmu:11908","NP_031523"
"mmu:11909","NP_001020264"
"mmu:11910","NP_031524"
"mmu:11911","NP_001274109"
"mmu:11920","NP_031525"
"mmu:11921","NP_031526"
"mmu:11922","NP_033847"
"mmu:11923","NP_001316418"
"mmu:11924","NP_033848"
"mmu:11925","NP_033849"
"mmu:11927","NP_033850"
"mmu:11928","NP_659149"
"mmu:11931","NP_033851"
"mmu:11932","NP_038201"
"mmu:11933","NP_031528"
"mmu:11936","NP_031529"
"mmu:11937","NP_031530"
"mmu:11938","NP_001103610"
"mmu:11941","NP_001031761"
"mmu:11944","NP_001277556"
"mmu:11945","NP_033854"
"mmu:11946","NP_031531"
"mmu:11947","NP_058054"
"mmu:11949","NP_065640"
"mmu:11950","NP_033855"
"mmu:11951","NP_001154891"
"mmu:11957","NP_001289142"
"mmu:11958","NP_031533"
"mmu:11964","NP_031534"
"mmu:11966","NP_031535"
"mmu:11972","NP_038505"
"mmu:11973","NP_031536"
"mmu:11974","NP_079548"
"mmu:11975","NP_001229980"
"mmu:11977","NP_033856"
"mmu:11979","NP_031537"
"mmu:11980","NP_001034088"
"mmu:11981","NP_056546"
"mmu:11982","NP_033858"
"mmu:11983","NP_031538"
"mmu:11984","NP_033859"
"mmu:11987","NP_001288353"
"mmu:11988","NP_031540"
"mmu:11989","NP_001288769"
"mmu:11990","NP_033860"
"mmu:11991","NP_001070733"
"mmu:11992","NP_057918"
"mmu:11993","NP_001288578"
"mmu:11994","NP_075604"
"mmu:11997","NP_033861"
"mmu:11998","NP_033862"
"mmu:12000","NP_062277"
"mmu:12005","NP_033863"
"mmu:12006","NP_056547"
"mmu:12007","NP_038506"
"mmu:12009","NP_033864"
"mmu:12010","NP_033865"
"mmu:12012","NP_031545"
"mmu:12013","NP_031546"
"mmu:12014","NP_001103131"
"mmu:12015","NP_031548"
"mmu:12017","NP_033866"
"mmu:12018","NP_031549"
"mmu:12020","NP_031550"
"mmu:12021","NP_031551"
"mmu:12022","NP_031552"
"mmu:12023","NP_038828"
"mmu:12028","NP_031553"
"mmu:12029","NP_031554"
"mmu:12032","NP_031555"
"mmu:12033","NP_001157562"
"mmu:12034","NP_031557"
"mmu:12035","NP_031558"
"mmu:12036","NP_033867"
"mmu:12038","NP_033868"
"mmu:12039","NP_031559"
"mmu:12040","NP_001292864"
"mmu:12041","NP_033869"
"mmu:12042","NP_033870"
"mmu:12043","NP_033871"
"mmu:12044","NP_033872"
"mmu:12045","NP_031560"
"mmu:12046","NP_031561"
"mmu:12047","NP_031562"
"mmu:12048","NP_001276645"
"mmu:12049","NP_038507"
"mmu:12050","NP_031563"
"mmu:12051","NP_291079"
"mmu:12053","NP_001334955"
"mmu:12054","NP_033875"
"mmu:12055","NP_033876"
"mmu:12057","NP_031564"
"mmu:12061","NP_031565"
"mmu:12062","NP_033877"
"mmu:12064","NP_001041604"
"mmu:12068","NP_033878"
"mmu:12069","NP_033879"
"mmu:12070","NP_001103703"
"mmu:12075","NP_001277990"
"mmu:12091","NP_033882"
"mmu:12095","NP_001292377"
"mmu:12096","NP_031567"
"mmu:12097","NP_001027469"
"mmu:121021","NP_620570"
"mmu:121022","NP_536704"
"mmu:12111","NP_031568"
"mmu:12116","NP_057877"
"mmu:12121","NP_033883"
"mmu:12122","NP_031570"
"mmu:12123","NP_031571"
"mmu:12124","NP_031572"
"mmu:12125","NP_997563"
"mmu:12140","NP_067247"
"mmu:12142","NP_031574"
"mmu:12143","NP_031575"
"mmu:12144","NP_001035992"
"mmu:12145","NP_031577"
"mmu:12151","NP_031578"
"mmu:12153","NP_033885"
"mmu:12154","NP_033886"
"mmu:12155","NP_033887"
"mmu:12156","NP_031579"
"mmu:12159","NP_001303289"
"mmu:12160","NP_031581"
"mmu:12161","NP_031582"
"mmu:12162","NP_031583"
"mmu:12163","NP_031584"
"mmu:12164","NP_031585"
"mmu:12165","NP_062379"
"mmu:12166","NP_033888"
"mmu:12167","NP_001264145"
"mmu:12168","NP_031587"
"mmu:12169","NP_033889"
"mmu:12173","NP_031588"
"mmu:12175","NP_058067"
"mmu:12176","NP_033890"
"mmu:12177","NP_033891"
"mmu:12180","NP_001153599"
"mmu:12181","NP_038509"
"mmu:12182","NP_033893"
"mmu:12183","NP_031589"
"mmu:12189","NP_033894"
"mmu:12190","NP_001074470"
"mmu:12192","NP_031590"
"mmu:12193","NP_001001806"
"mmu:12209","NP_033896"
"mmu:12211","NP_031592"
"mmu:12212","NP_033897"
"mmu:12215","NP_033898"
"mmu:12217","NP_031593"
"mmu:12223","NP_031594"
"mmu:12224","NP_033899"
"mmu:12226","NP_031595"
"mmu:12227","NP_031596"
"mmu:12228","NP_001284676"
"mmu:12229","NP_038510"
"mmu:12231","NP_038511"
"mmu:12234","NP_001032847"
"mmu:12235","NP_033902"
"mmu:12236","NP_033903"
"mmu:12237","NP_001304279"
"mmu:12238","NP_680087"
"mmu:12257","NP_033905"
"mmu:12258","NP_033906"
"mmu:12259","NP_031598"
"mmu:12260","NP_033907"
"mmu:12261","NP_031599"
"mmu:12262","NP_031600"
"mmu:12263","NP_038512"
"mmu:12265","NP_001289547"
"mmu:12266","NP_033908"
"mmu:12267","NP_033909"
"mmu:12268","NP_033910"
"mmu:12269","NP_031602"
"mmu:12273","NP_001167021"
"mmu:12274","NP_057913"
"mmu:12279","NP_038513"
"mmu:12282","NP_067370"
"mmu:12283","NP_598542"
"mmu:12286","NP_031604"
"mmu:12287","NP_001035993"
"mmu:12288","NP_001153005"
"mmu:12289","NP_001289566"
"mmu:12290","NP_033912"
"mmu:12291","NP_001106284"
"mmu:12292","NP_001074492"
"mmu:12293","NP_001104313"
"mmu:12294","NP_033915"
"mmu:12295","NP_112450"
"mmu:12296","NP_075605"
"mmu:12297","NP_031607"
"mmu:12298","NP_001032176"
"mmu:12299","NP_031608"
"mmu:12300","NP_031609"
"mmu:12301","NP_033916"
"mmu:12304","NP_033917"
"mmu:12305","NP_001185760"
"mmu:12306","NP_031611"
"mmu:12307","NP_033918"
"mmu:12308","NP_031612"
"mmu:12309","NP_033919"
"mmu:12310","NP_001029126"
"mmu:12311","NP_031614"
"mmu:12313","NP_033920"
"mmu:12314","NP_031615"
"mmu:12315","NP_031616"
"mmu:12316","NP_033921"
"mmu:12317","NP_031617"
"mmu:12319","NP_031618"
"mmu:12321","NP_031620"
"mmu:12322","NP_803126"
"mmu:12323","NP_031621"
"mmu:12325","NP_848712"
"mmu:12326","NP_033923"
"mmu:12328","NP_031622"
"mmu:12330","NP_001103969"
"mmu:12331","NP_001287996"
"mmu:12332","NP_001035999"
"mmu:12333","NP_001103974"
"mmu:12334","NP_033924"
"mmu:12335","NP_031627"
"mmu:12336","NP_033925"
"mmu:12337","NP_001288179"
"mmu:12338","NP_031629"
"mmu:12339","NP_033926"
"mmu:12340","NP_001341973"
"mmu:12343","NP_031630"
"mmu:12344","NP_031631"
"mmu:12345","NP_001032850"
"mmu:12346","NP_001077426"
"mmu:12348","NP_033930"
"mmu:12349","NP_033931"
"mmu:12350","NP_031632"
"mmu:12351","NP_031633"
"mmu:12352","NP_031634"
"mmu:12353","NP_033932"
"mmu:12354","NP_444300"
"mmu:12355","NP_033933"
"mmu:12359","NP_033934"
"mmu:12361","NP_001271432"
"mmu:12362","NP_033937"
"mmu:12363","NP_031635"
"mmu:12364","NP_033938"
"mmu:12365","NP_033939"
"mmu:12366","NP_031636"
"mmu:12367","NP_001271338"
"mmu:12368","NP_033941"
"mmu:12369","NP_031637"
"mmu:12370","NP_001073595"
"mmu:12371","NP_056548"
"mmu:12372","NP_033943"
"mmu:12373","NP_033944"
"mmu:12374","NP_038831"
"mmu:12380","NP_001288082"
"mmu:12385","NP_033948"
"mmu:12386","NP_001103234"
"mmu:12387","NP_001159374"
"mmu:12388","NP_001078919"
"mmu:12389","NP_031642"
"mmu:12390","NP_058596"
"mmu:12391","NP_031643"
"mmu:12393","NP_001139510"
"mmu:12394","NP_001104491"
"mmu:12395","NP_033952"
"mmu:12396","NP_766448"
"mmu:12398","NP_033954"
"mmu:12399","NP_001355979"
"mmu:12400","NP_071704"
"mmu:12401","NP_031644"
"mmu:12402","NP_031645"
"mmu:12404","NP_062600"
"mmu:12405","NP_001289285"
"mmu:12406","NP_001104513"
"mmu:12408","NP_031646"
"mmu:12409","NP_031647"
"mmu:12411","NP_659104"
"mmu:12412","NP_031648"
"mmu:12416","NP_031649"
"mmu:12417","NP_001341931"
"mmu:12418","NP_031651"
"mmu:12419","NP_001070257"
"mmu:12421","NP_033956"
"mmu:12424","NP_112438"
"mmu:12425","NP_033957"
"mmu:12426","NP_031653"
"mmu:12427","NP_001292150"
"mmu:12428","NP_033958"
"mmu:12442","NP_031656"
"mmu:12443","NP_031657"
"mmu:12444","NP_033959"
"mmu:12445","NP_001075104"
"mmu:12447","NP_031659"
"mmu:12448","NP_001032211"
"mmu:12449","NP_031660"
"mmu:12450","NP_033961"
"mmu:12452","NP_031661"
"mmu:12453","NP_059063"
"mmu:12454","NP_033962"
"mmu:12455","NP_033963"
"mmu:12457","NP_033964"
"mmu:12458","NP_001177262"
"mmu:12460","NP_058588"
"mmu:12461","NP_031662"
"mmu:12462","NP_033966"
"mmu:12464","NP_033967"
"mmu:12465","NP_031663"
"mmu:12466","NP_033968"
"mmu:12467","NP_033969"
"mmu:12468","NP_031664"
"mmu:12469","NP_033970"
"mmu:12475","NP_033971"
"mmu:12476","NP_001104519"
"mmu:12477","NP_033973"
"mmu:12478","NP_033974"
"mmu:12479","NP_031665"
"mmu:12480","NP_031666"
"mmu:12481","NP_038514"
"mmu:12482","NP_031667"
"mmu:12483","NP_001036782"
"mmu:12484","NP_033976"
"mmu:12487","NP_031668"
"mmu:12488","NP_033977"
"mmu:12489","NP_001104528"
"mmu:12490","NP_598415"
"mmu:12491","NP_001153027"
"mmu:12492","NP_031670"
"mmu:12493","NP_031671"
"mmu:12494","NP_031672"
"mmu:12495","NP_033978"
"mmu:12496","NP_033979"
"mmu:12497","NP_001341997"
"mmu:12499","NP_001021385"
"mmu:12500","NP_038515"
"mmu:12501","NP_031674"
"mmu:12502","NP_033980"
"mmu:12503","NP_001106862"
"mmu:12504","NP_038516"
"mmu:12505","NP_033981"
"mmu:12506","NP_031675"
"mmu:12507","NP_031676"
"mmu:12508","NP_031677"
"mmu:12509","NP_001104530"
"mmu:12511","NP_033982"
"mmu:12512","NP_001036045"
"mmu:12514","NP_001277987"
"mmu:12515","NP_001028294"
"mmu:12516","NP_033984"
"mmu:12517","NP_031680"
"mmu:12518","NP_031681"
"mmu:12519","NP_033985"
"mmu:12520","NP_598416"
"mmu:12521","NP_001129527"
"mmu:12522","NP_033986"
"mmu:12523","NP_038517"
"mmu:12524","NP_062261"
"mmu:12525","NP_001074579"
"mmu:12526","NP_033988"
"mmu:12527","NP_031683"
"mmu:12530","NP_031684"
"mmu:12531","NP_075606"
"mmu:12532","NP_033990"
"mmu:12534","NP_031685"
"mmu:12537","NP_031687"
"mmu:12539","NP_058022"
"mmu:12540","NP_001230698"
"mmu:12544","NP_033992"
"mmu:12545","NP_001258495"
"mmu:12549","NP_064656"
"mmu:12550","NP_033994"
"mmu:12552","NP_033996"
"mmu:12554","NP_062681"
"mmu:12555","NP_031688"
"mmu:12556","NP_031689"
"mmu:12557","NP_062727"
"mmu:12558","NP_031690"
"mmu:12560","NP_001032898"
"mmu:12561","NP_033997"
"mmu:12562","NP_033998"
"mmu:12563","NP_031692"
"mmu:12564","NP_031693"
"mmu:12565","NP_033999"
"mmu:12566","NP_904326"
"mmu:12567","NP_034000"
"mmu:12568","NP_031694"
"mmu:12569","NP_034001"
"mmu:12570","NP_034002"
"mmu:12571","NP_034003"
"mmu:12572","NP_034004"
"mmu:12575","NP_001104569"
"mmu:12576","NP_034005"
"mmu:12577","NP_001155096"
"mmu:12578","NP_001035744"
"mmu:12579","NP_031696"
"mmu:12580","NP_001288297"
"mmu:12581","NP_034008"
"mmu:12583","NP_149026"
"mmu:12585","NP_031698"
"mmu:12587","NP_062267"
"mmu:12589","NP_034009"
"mmu:12590","NP_034010"
"mmu:12591","NP_031699"
"mmu:12592","NP_031700"
"mmu:12593","NP_034011"
"mmu:12606","NP_031704"
"mmu:12607","NP_001019977"
"mmu:12608","NP_034013"
"mmu:12609","NP_031705"
"mmu:12611","NP_034014"
"mmu:12613","NP_034015"
"mmu:12614","NP_034016"
"mmu:12615","NP_031707"
"mmu:12616","NP_031708"
"mmu:12617","NP_031709"
"mmu:12622","NP_034017"
"mmu:12623","NP_067431"
"mmu:12626","NP_031710"
"mmu:12627","NP_031711"
"mmu:12628","NP_034018"
"mmu:12630","NP_031712"
"mmu:12631","NP_031713"
"mmu:12632","NP_031714"
"mmu:12633","NP_001276633"
"mmu:12638","NP_066388"
"mmu:12640","NP_034019"
"mmu:12642","NP_034020"
"mmu:12643","NP_031715"
"mmu:12647","NP_034021"
"mmu:12648","NP_031716"
"mmu:12649","NP_031717"
"mmu:12651","NP_031718"
"mmu:12652","NP_031719"
"mmu:12653","NP_031720"
"mmu:12654","NP_031721"
"mmu:12655","NP_034022"
"mmu:12659","NP_031722"
"mmu:12660","NP_001258425"
"mmu:12661","NP_031723"
"mmu:12662","NP_001357717"
"mmu:12663","NP_067325"
"mmu:12667","NP_034023"
"mmu:12669","NP_001106167"
"mmu:12671","NP_150372"
"mmu:12672","NP_031725"
"mmu:12675","NP_001155882"
"mmu:12677","NP_031727"
"mmu:12683","NP_031728"
"mmu:12684","NP_034024"
"mmu:12686","NP_031729"
"mmu:12695","NP_766284"
"mmu:12696","NP_031731"
"mmu:12700","NP_034025"
"mmu:12702","NP_031733"
"mmu:12703","NP_001258532"
"mmu:12704","NP_031734"
"mmu:12705","NP_001263395"
"mmu:12709","NP_067248"
"mmu:12715","NP_031736"
"mmu:12716","NP_034027"
"mmu:12721","NP_001288303"
"mmu:12722","NP_034029"
"mmu:12723","NP_038519"
"mmu:12724","NP_034030"
"mmu:12725","NP_776298"
"mmu:12727","NP_035464"
"mmu:12728","NP_057900"
"mmu:12729","NP_076160"
"mmu:12733","NP_001139779"
"mmu:12737","NP_057883"
"mmu:12738","NP_057884"
"mmu:12739","NP_034032"
"mmu:12740","NP_034033"
"mmu:12741","NP_038833"
"mmu:12745","NP_001316556"
"mmu:12747","NP_001036099"
"mmu:12748","NP_031738"
"mmu:12750","NP_031740"
"mmu:12751","NP_034036"
"mmu:12752","NP_001139783"
"mmu:12753","NP_001276755"
"mmu:12757","NP_001073853"
"mmu:12759","NP_038520"
"mmu:12763","NP_001104580"
"mmu:12764","NP_034038"
"mmu:12765","NP_034039"
"mmu:12766","NP_034040"
"mmu:12767","NP_034041"
"mmu:12768","NP_034042"
"mmu:12769","NP_001160097"
"mmu:12770","NP_031744"
"mmu:12771","NP_034044"
"mmu:12772","NP_034045"
"mmu:12773","NP_034046"
"mmu:12774","NP_034047"
"mmu:12775","NP_031745"
"mmu:12776","NP_031746"
"mmu:12777","NP_031747"
"mmu:12778","NP_001258536"
"mmu:12780","NP_038834"
"mmu:12785","NP_038521"
"mmu:12788","NP_031749"
"mmu:12789","NP_031750"
"mmu:12790","NP_034048"
"mmu:12793","NP_034049"
"mmu:12794","NP_034050"
"mmu:12795","NP_001300845"
"mmu:12796","NP_034051"
"mmu:12797","NP_034052"
"mmu:12798","NP_031751"
"mmu:12799","NP_034053"
"mmu:12801","NP_031752"
"mmu:12802","NP_001292207"
